TermKey,AcademicYearKey,AcademicYearSort,TermName,TermSort,GeographyKey,SchoolTypeKey,EducationPhase,Enrolments,SessionsPossible,OverallAbsenceSessions,AuthorisedAbsenceSessions,UnauthorisedAbsenceSessions,OverallAbsenceRateSource,AttendanceRateSource,PersistentAbsentees,PersistentAbsenceRateSource,SevereAbsentees,SevereAbsenceRateSource
2023/24|Summer term,2023/24,2023,Summer term,3,LA|E06000035,State-funded primary,State-funded primary,22349,2800863,167923,99449,68474,0.059954,0.940046,4215,0.188599,204,0.0091279
2023/24|Summer term,2023/24,2023,Summer term,3,LA|E06000035,Total,Total,42286,5044281,378192,225131,153061,0.0749744,0.9250256,10227,0.24185310000000002,896,0.021189
2023/24|Summer term,2023/24,2023,Summer term,3,LA|E06000046,State-funded secondary,State-funded secondary,6507,758650,73580,50467,23113,0.0969881,0.9030119,1939,0.2979868,318,0.0488704
2023/24|Summer term,2023/24,2023,Summer term,3,LA|E10000032,State-funded primary,State-funded primary,54696,6958193,387829,267647,120182,0.055736999999999995,0.944263,9283,0.1697199,386,0.0070572000000000005
2023/24|Summer term,2023/24,2023,Summer term,3,LA|E06000053,State-funded secondary,State-funded secondary,232,28948,1796,1434,362,0.0620423,0.9379577,32,0.137931,6,0.0258621
2023/24|Summer term,2023/24,2023,Summer term,3,LA|E06000023,Special,Special,1138,136563,25440,15931,9509,0.1862876,0.8137124,576,0.5061511,133,0.1168717
2023/24|Summer term,2023/24,2023,Summer term,3,LA|E06000024,Special,Special,371,44428,5434,4191,1243,0.12231030000000001,0.8776897,124,0.3342318,21,0.0566038
2023/24|Summer term,2023/24,2023,Summer term,3,LA|E06000024,State-funded primary,State-funded primary,14376,1857061,103297,69135,34162,0.0556239,0.9443761,2380,0.1655537,114,0.0079299
2023/24|Summer term,2023/24,2023,Summer term,3,LA|E06000024,Total,Total,27398,3353027,261288,170607,90681,0.077926,0.9220740000000001,6577,0.24005400000000002,773,0.028213699999999998
2023/24|Summer term,2023/24,2023,Summer term,3,LA|E06000058,Total,Total,45597,5459405,403547,262590,140957,0.07391779999999999,0.9260822,10240,0.22457619999999998,1130,0.0247823
2023/24|Summer term,2023/24,2023,Summer term,3,LA|E06000054,Total,Total,60442,7367708,535019,360846,174173,0.07261669999999999,0.9273833,12593,0.2083485,1594,0.026372399999999997
2023/24|Summer term,2023/24,2023,Summer term,3,LA|E06000052,State-funded secondary,State-funded secondary,29457,3388295,373193,225624,147569,0.1101418,0.8898582,9980,0.3387989,1576,0.053501700000000006
2023/24|Summer term,2023/24,2023,Summer term,3,LA|E10000013,Total,Total,79398,10203073,777620,560383,217237,0.0762143,0.9237857,18922,0.2383183,1941,0.024446500000000003
2023/24|Summer term,2023/24,2023,Summer term,3,REG|E12000001,Special,Special,8878,1062394,142341,88939,53402,0.1339814,0.8660186,3174,0.357513,717,0.08076140000000001
2023/24|Summer term,2023/24,2023,Summer term,3,REG|E12000002,State-funded secondary,State-funded secondary,434627,49065313,4867951,2538058,2329893,0.0992137,0.9007863,128601,0.2958882,18848,0.0433659
2023/24|Summer term,2023/24,2023,Summer term,3,REG|E12000003,State-funded secondary,State-funded secondary,326146,38211258,4060635,1967075,2093560,0.10626799999999999,0.893732,102849,0.3153465,16258,0.049848800000000006
2023/24|Summer term,2023/24,2023,Summer term,3,REG|E12000004,Special,Special,10343,1235170,157641,116741,40900,0.12762700000000002,0.872373,3696,0.3573431,746,0.0721261
2023/24|Summer term,2023/24,2023,Summer term,3,REG|E12000007,Special,Special,18275,2191540,280062,204700,75362,0.1277923,0.8722077,6839,0.37422710000000003,1062,0.058112199999999996
2023/24|Summer term,2023/24,2023,Summer term,3,REG|E12000008,Special,Special,23329,2805041,380896,286687,94209,0.1357898,0.8642102,8807,0.377513,1773,0.0759998
2023/24|Summer term,2023/24,2023,Summer term,3,REG|E12000009,State-funded primary,State-funded primary,345928,44671623,2574536,1757397,817139,0.0576325,0.9423675,60085,0.1736922,2988,0.0086376
2023/24|Summer term,2023/24,2023,Summer term,3,REG|E12000009,Total,Total,657075,80448976,6387555,4177340,2210215,0.07939879999999999,0.9206012,157928,0.24035,19066,0.0290165
2018/19|Summer term,2018/19,2018,Summer term,3,LA|E08000021,State-funded primary,State-funded primary,17732,1986065,92132,53196,38936,0.0463892,0.9536108,2647,0.1492781,74,0.0041732
2018/19|Summer term,2018/19,2018,Summer term,3,LA|E08000021,Total,Total,30920,3324949,194886,98858,96028,0.058613200000000004,0.9413868,5487,0.177458,496,0.016041399999999997
2018/19|Summer term,2018/19,2018,Summer term,3,LA|E08000022,Total,Total,25040,2703132,133247,77605,55642,0.0492936,0.9507064,4003,0.1598642,161,0.0064297
2018/19|Summer term,2018/19,2018,Summer term,3,LA|E08000023,State-funded primary,State-funded primary,10066,1132819,53015,37648,15367,0.0467992,0.9532008,1603,0.159249,25,0.0024836
2018/19|Summer term,2018/19,2018,Summer term,3,LA|E08000024,State-funded primary,State-funded primary,18256,2081564,106346,60296,46050,0.0510895,0.9489105,3392,0.18580190000000002,51,0.0027936
2018/19|Summer term,2018/19,2018,Summer term,3,LA|E06000001,Special,Special,196,20710,1211,978,233,0.0584742,0.9415258,42,0.2142857,2,0.0102041
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E09000007,State-funded secondary,State-funded secondary,7912,831799,76509,52647,23862,0.0919802,0.9080198,2402,0.3035895,172,0.021739099999999997
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E09000020,Special,Special,131,14766,2049,1147,902,0.1387647,0.8612353,52,0.3969466,8,0.0610687
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E09000028,Special,Special,542,60606,8383,6110,2273,0.13831960000000001,0.8616804,206,0.38007379999999996,37,0.0682657
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E09000032,Total,Total,25713,2941997,207825,142940,64885,0.0706408,0.9293591999999999,5645,0.2195388,313,0.0121728
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E09000004,Special,Special,600,68636,8133,6016,2117,0.11849470000000001,0.8815052999999999,228,0.38,23,0.0383333
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E09000005,Total,Total,38732,4347824,326250,220342,105908,0.07503750000000001,0.9249625,10394,0.2683569,337,0.0087008
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E09000006,Special,Special,708,77405,11197,8610,2587,0.1446547,0.8553453,282,0.39830509999999997,57,0.08050850000000001
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E09000008,Special,Special,1054,112394,14611,11220,3391,0.129998,0.8700019999999999,424,0.402277,55,0.0521822
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E09000008,State-funded primary,State-funded primary,26451,3029498,195669,132029,63640,0.06458789999999999,0.9354121,5763,0.2178746,144,0.005444
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E09000008,State-funded secondary,State-funded secondary,19501,1991735,185688,102649,83039,0.0932293,0.9067707,6175,0.3166504,538,0.0275883
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E09000008,Total,Total,47006,5133627,395968,245898,150070,0.0771322,0.9228678,12362,0.2629877,737,0.0156788
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E09000009,State-funded primary,State-funded primary,24122,2879380,185305,131291,54014,0.06435590000000001,0.9356441,5177,0.21461739999999999,113,0.004684499999999999
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E09000009,Total,Total,42827,4900989,353590,246512,107078,0.0721467,0.9278533,10611,0.24776430000000002,393,0.009176499999999999
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E09000010,Total,Total,46072,5260789,407816,250814,157002,0.0775199,0.9224801,12271,0.26634399999999997,576,0.012502200000000002
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E09000014,State-funded secondary,State-funded secondary,13535,1442589,138158,85300,52858,0.0957709,0.9042291,4424,0.32685630000000004,351,0.0259328
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E09000017,Total,Total,42060,4770310,370566,258353,112213,0.07768169999999999,0.9223183,11101,0.26393249999999996,617,0.0146695
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E09000018,State-funded secondary,State-funded secondary,16563,1756426,144781,92406,52375,0.0824293,0.9175707,4630,0.2795387,281,0.0169655
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E09000024,State-funded primary,State-funded primary,13282,1602091,100667,72066,28601,0.0628348,0.9371652,2758,0.2076495,53,0.0039904
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E09000029,State-funded secondary,State-funded secondary,16527,1782045,144870,104362,40508,0.0812942,0.9187058,4558,0.2757911,317,0.0191807
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E06000060,Special,Special,1287,131627,16874,13529,3345,0.1281956,0.8718044,495,0.3846154,90,0.0699301
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E06000042,State-funded primary,State-funded primary,22968,2640758,169929,124392,45537,0.06434859999999999,0.9356514,4844,0.21090209999999998,122,0.0053117
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E10000011,State-funded primary,State-funded primary,32140,3858625,235540,161286,74254,0.061042500000000006,0.9389575,6473,0.2014001,202,0.006285
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E06000043,State-funded secondary,State-funded secondary,12114,1211821,138818,91546,47272,0.11455320000000001,0.8854468,4360,0.3599141,573,0.0473006
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E06000044,Special,Special,648,66360,12865,7174,5691,0.19386679999999998,0.8061332,324,0.5,95,0.14660489999999998
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E06000044,State-funded secondary,State-funded secondary,10386,1035518,119362,59416,59946,0.1152679,0.8847321,3550,0.3418063,508,0.048912000000000004
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E06000043,State-funded primary,State-funded primary,15371,1727704,100247,74302,25945,0.0580232,0.9419768,2852,0.1855442,96,0.0062455
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E10000014,Special,Special,2834,301858,36914,28164,8750,0.1222893,0.8777107,1034,0.3648553,159,0.0561044
2021/22|Summer term,2021/22,2021,Summer term,3,LA|E10000014,Total,Total,165152,17665336,1262208,925114,337094,0.0714511,0.9285489,37224,0.2253924,3085,0.0186798
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000030,State-funded primary,State-funded primary,23234,2865591,187866,100305,87561,0.0655593,0.9344407,4946,0.21287769999999998,180,0.0077473
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000031,State-funded primary,State-funded primary,21230,2635545,159156,88950,70206,0.0603883,0.9396117,4097,0.1929816,135,0.0063589
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E06000021,State-funded secondary,State-funded secondary,14839,1585618,193320,75374,117946,0.1219209,0.8780791,5586,0.3764405,834,0.0562032
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E06000021,Total,Total,35143,4079080,355768,158019,197749,0.0872177,0.9127823,9886,0.2813078,1001,0.0284836
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E06000020,State-funded primary,State-funded primary,14206,1742673,88796,58639,30157,0.0509539,0.9490461,2139,0.1505702,92,0.0064761
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E06000020,State-funded secondary,State-funded secondary,12207,1303755,115271,66867,48404,0.0884146,0.9115854,3258,0.26689599999999997,477,0.0390759
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E10000003,Total,Total,78926,8742613,583162,411913,171249,0.06670340000000001,0.9332966,15636,0.19810960000000002,1809,0.022920199999999998
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E06000033,State-funded primary,State-funded primary,13109,1558233,88523,57835,30688,0.0568099,0.9431901,2416,0.1843009,69,0.0052636
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E10000015,State-funded primary,State-funded primary,84203,10026775,538581,363605,174976,0.0537143,0.9462857,13462,0.1598755,631,0.0074938
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E10000020,State-funded primary,State-funded primary,54314,6514416,382024,242661,139363,0.0586429,0.9413571000000001,10258,0.1888647,400,0.0073646
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E10000029,Total,Total,87499,9912056,734952,461042,273910,0.0741473,0.9258527,20111,0.22984259999999998,2208,0.0252346
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E09000007,Special,Special,288,31507,5607,3352,2255,0.17796050000000002,0.8220395,138,0.47916670000000006,29,0.1006944
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E09000007,State-funded secondary,State-funded secondary,7852,790140,77505,50818,26687,0.0980902,0.9019098,2657,0.3383851,203,0.0258533
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E09000007,Total,Total,16523,1793656,149086,102923,46163,0.0831185,0.9168815,4758,0.2879622,259,0.0156751
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E09000013,Special,Special,574,60258,7381,5176,2205,0.12249,0.87751,209,0.3641115,27,0.0470383
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E09000020,State-funded secondary,State-funded secondary,5087,518153,58258,34153,24105,0.11243399999999999,0.887566,2021,0.3972872,151,0.0296835
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E09000022,Special,Special,535,59226,6665,4743,1922,0.11253500000000001,0.887465,153,0.2859813,36,0.06728970000000001
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E09000023,Special,Special,738,82419,8942,7243,1699,0.10849439999999999,0.8915056,255,0.3455285,26,0.0352304
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E09000002,State-funded primary,State-funded primary,19806,2291006,152661,94790,57871,0.0666349,0.9333651000000001,4476,0.2259921,75,0.0037867
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E09000003,Special,Special,553,60790,7764,6786,978,0.12771839999999998,0.8722816,213,0.3851718,35,0.0632911
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E09000003,State-funded primary,State-funded primary,24675,2938038,156287,115572,40715,0.0531943,0.9468057,3902,0.1581358,103,0.004174300000000001
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E09000004,State-funded secondary,State-funded secondary,15320,1591744,127527,81229,46298,0.0801178,0.9198822,3770,0.2460836,417,0.0272193
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E09000005,State-funded secondary,State-funded secondary,17206,1733753,151850,93288,58562,0.0875846,0.9124154,5634,0.3274439,269,0.015634099999999998
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E09000006,State-funded primary,State-funded primary,23460,2827526,135056,90827,44229,0.0477647,0.9522353,3182,0.1356351,100,0.0042626
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E09000009,Special,Special,771,83715,9492,8307,1185,0.11338469999999999,0.8866153,315,0.4085603,25,0.0324254
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E09000014,Total,Total,30844,3382091,247690,145147,102543,0.0732358,0.9267642,7502,0.243224,485,0.0157243
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E09000015,State-funded secondary,State-funded secondary,13989,1422977,136481,97989,38492,0.09591229999999999,0.9040877,4991,0.3567803,469,0.0335263
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E09000016,Special,Special,299,32222,3639,2929,710,0.1129353,0.8870647,98,0.3277592,16,0.053511699999999995
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E09000017,Special,Special,884,98034,12163,9261,2902,0.12406919999999999,0.8759308,319,0.3608597,54,0.061086
2023/24|Spring term,2023/24,2023,Spring term,2,LA|E06000052,State-funded secondary,State-funded secondary,29778,3192859,346817,227560,119257,0.1086227,0.8913773,9625,0.3232252,1393,0.0467795
2023/24|Spring term,2023/24,2023,Spring term,2,LA|E10000013,Special,Special,1392,134695,15515,13008,2507,0.1151862,0.8848138,464,0.33333329999999994,75,0.0538793
2023/24|Spring term,2023/24,2023,Spring term,2,LA|E06000066,Special,Special,1048,116358,21216,17429,3787,0.1823338,0.8176662,447,0.4265267,151,0.144084
2023/24|Spring term,2023/24,2023,Spring term,2,REG|E12000005,State-funded secondary,State-funded secondary,368159,35451586,3135584,1928014,1207570,0.0884469,0.9115531,98718,0.26813960000000003,13187,0.0358188
2023/24|Spring term,2023/24,2023,Spring term,2,REG|E12000007,State-funded primary,State-funded primary,562662,59214826,3182611,2333227,849384,0.0537469,0.9462531,92788,0.164909,3546,0.0063022
2018/19|Summer term,2018/19,2018,Summer term,3,LA|E08000023,Total,Total,18339,1969644,108759,75948,32811,0.0552176,0.9447824,3320,0.181035,174,0.009488
2018/19|Summer term,2018/19,2018,Summer term,3,LA|E06000002,Special,Special,439,47130,5173,3512,1661,0.1097602,0.8902398,149,0.3394077,31,0.070615
2023/24|Summer term,2023/24,2023,Summer term,3,LA|E06000026,State-funded primary,State-funded primary,17011,2147736,130381,86426,43955,0.060706300000000005,0.9392937,3255,0.19134679999999998,138,0.008112399999999999
2023/24|Summer term,2023/24,2023,Summer term,3,LA|E06000026,State-funded secondary,State-funded secondary,15266,1710546,202833,115325,87508,0.1185779,0.8814221,5315,0.3481593,914,0.059871600000000004
2023/24|Summer term,2023/24,2023,Summer term,3,LA|E06000026,Total,Total,32950,3940580,343754,208865,134889,0.0872344,0.9127656,8824,0.2677997,1090,0.0330804
2023/24|Summer term,2023/24,2023,Summer term,3,LA|E10000013,Special,Special,1388,178897,21832,17605,4227,0.12203670000000001,0.8779633,481,0.34654179999999996,79,0.0569164
2023/24|Summer term,2023/24,2023,Summer term,3,LA|E10000013,State-funded secondary,State-funded secondary,36669,4442194,433503,312265,121238,0.09758760000000001,0.9024124,11100,0.30270800000000003,1525,0.0415883
2023/24|Summer term,2023/24,2023,Summer term,3,LA|E06000066,Total,Total,63297,7769108,649636,413171,236465,0.08361779999999999,0.9163822,15634,0.2469943,2041,0.0322448
2023/24|Summer term,2023/24,2023,Summer term,3,NAT|E92000001,Special,Special,135979,16432102,2158311,1555755,602556,0.1313472,0.8686528,50187,0.369079,9599,0.0705918
2023/24|Summer term,2023/24,2023,Summer term,3,NAT|E92000001,State-funded secondary,State-funded secondary,3220645,369001742,35912383,20709986,15202397,0.0973231,0.9026769,954690,0.29642820000000003,133136,0.041338299999999994
2023/24|Summer term,2023/24,2023,Summer term,3,REG|E12000001,State-funded secondary,State-funded secondary,150955,17172412,1788028,851724,936304,0.1041221,0.8958779,45717,0.3028518,7230,0.047895099999999996
2023/24|Summer term,2023/24,2023,Summer term,3,REG|E12000003,Special,Special,11507,1402908,191429,133766,57663,0.1364516,0.8635484,4309,0.3744677,902,0.0783871
2023/24|Summer term,2023/24,2023,Summer term,3,REG|E12000004,State-funded secondary,State-funded secondary,283366,32474098,3153696,1855064,1298632,0.0971142,0.9028858,81448,0.28743040000000003,12374,0.0436679
2023/24|Summer term,2023/24,2023,Summer term,3,REG|E12000004,Total,Total,625987,76200002,5665523,3487188,2178335,0.07435069999999999,0.9256493,141245,0.2256357,15696,0.025074
2023/24|Summer term,2023/24,2023,Summer term,3,REG|E12000005,Special,Special,16991,2163406,278957,199343,79614,0.12894339999999999,0.8710566,6281,0.3696663,1110,0.0653287
2021/22|Summer term,2021/22,2021,Summer term,3,REG|E12000005,State-funded primary,State-funded primary,424062,47328337,3242701,2112546,1130155,0.06851499999999999,0.931485,101551,0.2394721,2914,0.0068716
2021/22|Summer term,2021/22,2021,Summer term,3,REG|E12000006,State-funded secondary,State-funded secondary,354197,37944738,3678050,2392943,1285107,0.0969318,0.9030682,109815,0.3100393,11874,0.033523700000000003
2021/22|Summer term,2021/22,2021,Summer term,3,REG|E12000008,State-funded primary,State-funded primary,615113,70650307,4325820,3057595,1268225,0.0612286,0.9387714,122947,0.1998771,3699,0.006013500000000001
2021/22|Summer term,2021/22,2021,Summer term,3,REG|E12000008,Total,Total,1126994,123328481,9546321,6547709,2998612,0.0774056,0.9225944,283593,0.2516367,23397,0.0207605
2021/22|Summer term,2021/22,2021,Summer term,3,REG|E12000009,State-funded primary,State-funded primary,351053,39985162,2452668,1729644,723024,0.0613395,0.9386605,72443,0.2063592,2149,0.0061216000000000005
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000037,State-funded secondary,State-funded secondary,10668,1129736,123505,58496,65009,0.109322,0.890678,3183,0.298369,582,0.0545557
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000021,Special,Special,882,101526,16504,8779,7725,0.1625593,0.8374407,355,0.40249429999999997,97,0.1099773
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000022,State-funded secondary,State-funded secondary,12363,1330196,114281,66109,48172,0.08591290000000001,0.9140870999999999,3145,0.2543881,377,0.0304942
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000023,Special,Special,545,63143,5566,4260,1306,0.0881491,0.9118509,143,0.2623853,21,0.0385321
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000023,State-funded primary,State-funded primary,10152,1219222,69217,48641,20576,0.0567714,0.9432286,1958,0.19286840000000002,30,0.0029551
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000024,State-funded secondary,State-funded secondary,15708,1631537,179590,73148,106442,0.11007410000000001,0.8899258999999999,5263,0.3350522,755,0.0480647
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E06000001,Special,Special,255,28600,2179,1637,542,0.0761888,0.9238112,65,0.254902,4,0.0156863
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E06000001,State-funded secondary,State-funded secondary,5663,600357,68978,28426,40552,0.114895,0.885105,1887,0.3332156,308,0.0543881
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E06000047,State-funded primary,State-funded primary,32893,3949161,240747,147332,93415,0.060961600000000005,0.9390384,6826,0.2075214,212,0.0064451000000000005
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000012,Special,Special,1521,158757,19714,11213,8501,0.12417719999999999,0.8758228,521,0.3425378,93,0.061144
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000014,Total,Total,34267,3685563,303822,176280,127542,0.0824357,0.9175643,9046,0.2639858,888,0.025914100000000002
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000015,Special,Special,1280,126422,15239,10800,4439,0.1205407,0.8794592999999999,466,0.3640625,77,0.060156299999999996
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000015,State-funded secondary,State-funded secondary,19228,1949363,208393,115684,92709,0.1069031,0.8930969,6285,0.32686709999999997,883,0.045922599999999994
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000015,Total,Total,41966,4552580,374939,218488,156451,0.0823575,0.9176425,11204,0.266978,1110,0.02645
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000001,State-funded secondary,State-funded secondary,20738,2169656,199121,114166,84955,0.09177540000000001,0.9082246,5802,0.27977630000000003,639,0.030813
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000002,Total,Total,25730,2886658,219354,136187,83167,0.0759889,0.9240111,6222,0.2418189,519,0.020171
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000003,State-funded secondary,State-funded secondary,34042,3507873,354353,152610,201743,0.1010165,0.8989835,10365,0.3044768,1361,0.03998
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000004,Total,Total,39399,4401150,391105,215260,175845,0.08886430000000001,0.9111357,11669,0.296175,875,0.0222087
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000006,Total,Total,32644,3599478,296020,144680,151340,0.0822397,0.9177603,8546,0.2617939,899,0.0275395
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000007,Special,Special,722,79832,8572,6506,2066,0.10737550000000001,0.8926244999999999,236,0.3268698,33,0.0457064
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000007,State-funded secondary,State-funded secondary,15805,1605048,159727,92607,67120,0.09951539999999999,0.9004846,4681,0.2961721,682,0.0431509
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000008,State-funded secondary,State-funded secondary,14891,1544527,150769,59559,91210,0.097615,0.902385,4177,0.280505,696,0.0467396
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E06000007,State-funded primary,State-funded primary,15719,1849831,90268,53137,37131,0.048798,0.951202,2358,0.1500095,46,0.0029264
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E10000017,Special,Special,2936,335989,39182,29187,9995,0.1166169,0.8833831,938,0.3194823,179,0.0609673
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E06000008,Special,Special,334,36787,5187,3891,1296,0.14100089999999998,0.8589991,129,0.38622750000000006,23,0.0688623
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E06000049,Special,Special,516,59810,8351,5727,2624,0.1396255,0.8603745,196,0.379845,46,0.0891473
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E06000049,Total,Total,47849,5440592,360451,243287,117164,0.0662522,0.9337478,9659,0.2018642,929,0.0194152
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000017,Special,Special,646,76844,8519,6440,2079,0.110861,0.889139,198,0.3065015,30,0.0464396
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000018,State-funded primary,State-funded primary,19815,2381041,156723,80252,76471,0.0658212,0.9341788,4571,0.23068380000000002,137,0.006914
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000019,State-funded secondary,State-funded secondary,31247,3216618,368864,136379,232485,0.1146745,0.8853255,10815,0.3461132,1621,0.051877000000000006
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000032,Total,Total,84003,9344449,897591,474726,422865,0.0960561,0.9039439,25166,0.2995845,2996,0.0356654
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E08000033,State-funded secondary,State-funded secondary,14962,1577863,160282,87961,72321,0.1015817,0.8984183,4988,0.3333779,592,0.0395669
2022/23|Spring term,2022/23,2022,Spring term,2,LA|E06000026,Special,Special,570,64304,6772,5734,1038,0.10531230000000001,0.8946877,177,0.31052630000000003,25,0.0438596
2022/23|Spring term,2022/23,2022,Spring term,2,LA|E06000026,Total,Total,33183,3656885,279572,188999,90573,0.0764509,0.9235491,7598,0.2289727,796,0.0239882
2022/23|Spring term,2022/23,2022,Spring term,2,LA|E06000027,Total,Total,17013,1904610,153420,108890,44530,0.0805519,0.9194481,3950,0.2321754,517,0.0303885
2022/23|Spring term,2022/23,2022,Spring term,2,LA|E06000052,State-funded primary,State-funded primary,35645,3984347,235949,183728,52221,0.059219,0.940781,6799,0.19074200000000002,277,0.0077710999999999995
2022/23|Spring term,2022/23,2022,Spring term,2,LA|E10000013,State-funded secondary,State-funded secondary,36049,3949521,335184,243366,91818,0.08486700000000001,0.915133,8607,0.2387584,1242,0.0344531
2022/23|Spring term,2022/23,2022,Spring term,2,LA|E10000013,Total,Total,78966,8768362,604357,465060,139297,0.0689247,0.9310753,15792,0.19998480000000002,1601,0.0202745
2022/23|Spring term,2022/23,2022,Spring term,2,NAT|E92000001,State-funded secondary,State-funded secondary,3181100,339485020,28923469,17739540,11183929,0.0851981,0.9148019000000001,766044,0.240811,105494,0.033162699999999996
2022/23|Spring term,2022/23,2022,Spring term,2,NAT|E92000001,Total,Total,7114572,772980263,53996878,36432288,17564590,0.0698554,0.9301446,1464475,0.2058416,139657,0.0196297
2022/23|Spring term,2022/23,2022,Spring term,2,REG|E12000002,State-funded primary,State-funded primary,502276,55790241,2963832,2106863,856969,0.053124599999999994,0.9468754,82085,0.16342610000000002,2956,0.0058852
2022/23|Spring term,2022/23,2022,Spring term,2,REG|E12000003,State-funded secondary,State-funded secondary,324814,34767494,3192748,1668663,1524085,0.0918314,0.9081686,82628,0.2543856,13522,0.04163
2022/23|Spring term,2022/23,2022,Spring term,2,REG|E12000003,Total,Total,724381,79023534,5679352,3422536,2256816,0.0718691,0.9281309,150758,0.2081198,17134,0.023653300000000002
